cluster_name,entry_id,language,filename,prompt_version,run_number,is_base,cpu_usage,ram_usage,execution_time_ms,test_passed,output_file
rna_transcription,cpp_rna_transcription_Exercism (johnngugi),cpp,rna_transcription.cpp,base,3,True,25.0,4096,0.0,True,rna_transcription_results_3.json
rna_transcription,cpp_rna_transcription_Exercism (MaxyMoos),cpp,rna_transcription.cpp,base,3,True,33.0,4096,0.0,True,rna_transcription_results_3.json
rna_transcription,cpp_rna_transcription_Exercism (thefullarcticfox),cpp,rna_transcription.cpp,base,3,True,9.0,3968,0.0,True,rna_transcription_results_3.json
rna_transcription,c_rna_transcription_Exercism (leleah),c,rna_transcription.c,base,3,True,5.0,3456,30.0,False,rna_transcription_results_3.json
rna_transcription,c_rna_transcription_Exercism (ThomasZumsteg),c,rna_transcription.c,base,3,True,0.0,3456,0.0,False,rna_transcription_results_3.json
rna_transcription,c_rna_transcription_Exercism (chriswilding),c,rna_transcription.c,base,3,True,0.0,3456,30.0,False,rna_transcription_results_3.json
rna_transcription,c_rna_transcription_Exercism (HeitorMP),c,rna_transcription.c,base,3,True,1.0,3456,80.0,False,rna_transcription_results_3.json
rna_transcription,c_rna_transcription_Exercism (m3g4d1v3r),c,rna_transcription.c,base,3,True,7.0,3456,20.0,False,rna_transcription_results_3.json
rna_transcription,c_rna_transcription_Exercism (vlzware),c,rna_transcription.c,base,3,True,1.0,3328,70.0,False,rna_transcription_results_3.json
rna_transcription,c_rna_transcription_Exercism (attilahorvath),c,rna_transcription.c,base,3,True,3.0,3328,20.0,False,rna_transcription_results_3.json
difference_of_squares,c_difference_of_squares_Exercism (HeitorMP),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (HeitorMP),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (ThomasZumsteg),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (HeitorMP),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (ThomasZumsteg),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (ThomasZumsteg),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (chriswilding),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (chriswilding),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (chriswilding),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (vlzware),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (vlzware),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,c_difference_of_squares_Exercism (vlzware),c,difference_of_squares.c,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,cpp_difference_of_squares_Exercism (johnngugi),cpp,difference_of_squares.cpp,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,cpp_difference_of_squares_Exercism (johnngugi),cpp,difference_of_squares.cpp,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,cpp_difference_of_squares_Exercism (johnngugi),cpp,difference_of_squares.cpp,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,cpp_difference_of_squares_Exercism (MaxyMoos),cpp,difference_of_squares.cpp,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,cpp_difference_of_squares_Exercism (MaxyMoos),cpp,difference_of_squares.cpp,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,cpp_difference_of_squares_Exercism (MaxyMoos),cpp,difference_of_squares.cpp,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,cpp_difference_of_squares_Exercism (thefullarcticfox),cpp,difference_of_squares.cpp,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,cpp_difference_of_squares_Exercism (thefullarcticfox),cpp,difference_of_squares.cpp,v4,2,False,,,,,difference_of_squares_results_v4_2.json
difference_of_squares,cpp_difference_of_squares_Exercism (thefullarcticfox),cpp,difference_of_squares.cpp,v4,2,False,,,,,difference_of_squares_results_v4_2.json
sum_of_multiples,c_sum_of_multiples_Exercism (HeitorMP),c,sum_of_multiples.c,v4,3.backup,False,,,,,sum_of_multiples_results_v4_3.backup_20251019_130651.json
sum_of_multiples,c_sum_of_multiples_Exercism (vlzware),c,sum_of_multiples.c,v4,3.backup,False,,,,,sum_of_multiples_results_v4_3.backup_20251019_130651.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (johnngugi),cpp,sum_of_multiples.cpp,v4,3.backup,False,,,,,sum_of_multiples_results_v4_3.backup_20251019_130651.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (cmccandless),cpp,sum_of_multiples.cpp,v4,3.backup,False,,,,,sum_of_multiples_results_v4_3.backup_20251019_130651.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (MaxyMoos),cpp,sum_of_multiples.cpp,v4,3.backup,False,,,,,sum_of_multiples_results_v4_3.backup_20251019_130651.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (thefullarcticfox),cpp,sum_of_multiples.cpp,v4,3.backup,False,,,,,sum_of_multiples_results_v4_3.backup_20251019_130651.json
roman_numerals,c_roman_numerals_Exercism (ThomasZumsteg),c,roman_numerals.c,v4,3,False,,,,,roman_numerals_results_v4_3.json
roman_numerals,c_roman_numerals_Exercism (chriswilding),c,roman_numerals.c,v4,3,False,,,,,roman_numerals_results_v4_3.json
roman_numerals,c_roman_numerals_Exercism (m3g4d1v3r),c,roman_numerals.c,v4,3,False,,,,,roman_numerals_results_v4_3.json
roman_numerals,c_roman_numerals_Exercism (vlzware),c,roman_numerals.c,v4,3,False,,,,,roman_numerals_results_v4_3.json
roman_numerals,cpp_roman_numerals_Exercism (johnngugi),cpp,roman_numerals.cpp,v4,3,False,,,,,roman_numerals_results_v4_3.json
roman_numerals,cpp_roman_numerals_Exercism (cmccandless),cpp,roman_numerals.cpp,v4,3,False,,,,,roman_numerals_results_v4_3.json
roman_numerals,cpp_roman_numerals_Exercism (thefullarcticfox),cpp,roman_numerals.cpp,v4,3,False,,,,,roman_numerals_results_v4_3.json
minesweeper,c_minesweeper_Exercism (HeitorMP),c,minesweeper.c,v3,2.backup,False,,,,,minesweeper_results_v3_2.backup_20251019_011538.json
minesweeper,c_minesweeper_Exercism (m3g4d1v3r),c,minesweeper.c,v3,2.backup,False,,,,,minesweeper_results_v3_2.backup_20251019_011538.json
reverse_string,c_reverse_string_Exercism (m3g4d1v3r),c,reverse_string.c,v3,3,False,,,,,reverse_string_results_v3_3.json
reverse_string,cpp_reverse_string_Exercism (thefullarcticfox),cpp,reverse_string.cpp,v3,3,False,,,,,reverse_string_results_v3_3.json
linked_list,c_linked_list_Exercism (ThomasZumsteg),c,linked_list.c,base,5,True,,,,,linked_list_results_5.json
linked_list,c_linked_list_Exercism (m3g4d1v3r),c,linked_list.c,base,5,True,,,,,linked_list_results_5.json
protein_translation,c_protein_translation_Exercism (m3g4d1v3r),c,protein_translation.c,v2,1,False,,,,,protein_translation_results_v2_1.json
protein_translation,cpp_protein_translation_Exercism (thefullarcticfox),cpp,protein_translation.cpp,v2,1,False,,,,,protein_translation_results_v2_1.json
acronym,c_acronym_Exercism (ThomasZumsteg),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (ThomasZumsteg),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (ThomasZumsteg),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (paddydoyle),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (paddydoyle),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (paddydoyle),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (m3g4d1v3r),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (m3g4d1v3r),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (m3g4d1v3r),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (attilahorvath),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (attilahorvath),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (attilahorvath),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (vlzware),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (vlzware),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,c_acronym_Exercism (vlzware),c,acronym.c,v4,2,False,,,,,acronym_results_v4_2.json
acronym,cpp_acronym_Exercism (thefullarcticfox),cpp,acronym.cpp,v4,2,False,,,,,acronym_results_v4_2.json
acronym,cpp_acronym_Exercism (thefullarcticfox),cpp,acronym.cpp,v4,2,False,,,,,acronym_results_v4_2.json
acronym,cpp_acronym_Exercism (thefullarcticfox),cpp,acronym.cpp,v4,2,False,,,,,acronym_results_v4_2.json
two_fer,c_two_fer_Exercism (ThomasZumsteg),c,two_fer.c,v2,2,False,,,,,two_fer_results_v2_2.json
two_fer,c_two_fer_Exercism (chriswilding),c,two_fer.c,v2,2,False,,,,,two_fer_results_v2_2.json
two_fer,c_two_fer_Exercism (leleah),c,two_fer.c,v2,2,False,,,,,two_fer_results_v2_2.json
two_fer,cpp_two_fer_Exercism (thefullarcticfox),cpp,two_fer.cpp,v2,2,False,,,,,two_fer_results_v2_2.json
saddle_points,c_saddle_points_Exercism (m3g4d1v3r),c,saddle_points.c,v3,3,False,,,,,saddle_points_results_v3_3.json
binary,c_binary_Exercism (ThomasZumsteg),c,binary.c,v4,1,False,,,,,binary_results_v4_1.json
binary,c_binary_Exercism (ThomasZumsteg),c,binary.c,v4,1,False,,,,,binary_results_v4_1.json
binary,c_binary_Exercism (ThomasZumsteg),c,binary.c,v4,1,False,,,,,binary_results_v4_1.json
binary,c_binary_Exercism (leleah),c,binary.c,v4,1,False,,,,,binary_results_v4_1.json
binary,c_binary_Exercism (leleah),c,binary.c,v4,1,False,,,,,binary_results_v4_1.json
binary,c_binary_Exercism (leleah),c,binary.c,v4,1,False,,,,,binary_results_v4_1.json
binary,c_binary_Exercism (vlzware),c,binary.c,v4,1,False,,,,,binary_results_v4_1.json
binary,c_binary_Exercism (vlzware),c,binary.c,v4,1,False,,,,,binary_results_v4_1.json
binary,c_binary_Exercism (vlzware),c,binary.c,v4,1,False,,,,,binary_results_v4_1.json
binary,cpp_binary_Exercism (johnngugi),cpp,binary.cpp,v4,1,False,,,,,binary_results_v4_1.json
binary,cpp_binary_Exercism (johnngugi),cpp,binary.cpp,v4,1,False,,,,,binary_results_v4_1.json
binary,cpp_binary_Exercism (MaxyMoos),cpp,binary.cpp,v4,1,False,,,,,binary_results_v4_1.json
binary,cpp_binary_Exercism (johnngugi),cpp,binary.cpp,v4,1,False,,,,,binary_results_v4_1.json
binary,cpp_binary_Exercism (MaxyMoos),cpp,binary.cpp,v4,1,False,,,,,binary_results_v4_1.json
binary,cpp_binary_Exercism (MaxyMoos),cpp,binary.cpp,v4,1,False,,,,,binary_results_v4_1.json
binary,cpp_binary_Exercism (thefullarcticfox),cpp,binary.cpp,v4,1,False,,,,,binary_results_v4_1.json
binary,cpp_binary_Exercism (thefullarcticfox),cpp,binary.cpp,v4,1,False,,,,,binary_results_v4_1.json
binary,cpp_binary_Exercism (thefullarcticfox),cpp,binary.cpp,v4,1,False,,,,,binary_results_v4_1.json
hamming,cpp_hamming_Exercism (johnngugi),cpp,hamming.cpp,v1,3,False,,,,,hamming_results_v1_3.json
hamming,cpp_hamming_Exercism (thefullarcticfox),cpp,hamming.cpp,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (HeitorMP),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (HeitorMP),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (HeitorMP),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (ThomasZumsteg),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (ThomasZumsteg),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (ThomasZumsteg),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (m3g4d1v3r),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (m3g4d1v3r),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (chriswilding),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (chriswilding),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (chriswilding),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (leleah),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (m3g4d1v3r),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (leleah),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (attilahorvath),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (attilahorvath),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (leleah),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (vlzware),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (vlzware),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (vlzware),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
hamming,c_hamming_Exercism (attilahorvath),c,hamming.c,v1,3,False,,,,,hamming_results_v1_3.json
grains,cpp_grains_Exercism (johnngugi),cpp,grains.cpp,base,3.backup_20251018_191934,True,32,10496,4.031166,False,grains_results_3.backup_20251018_191934.json
grains,cpp_grains_Exercism (MaxyMoos),cpp,grains.cpp,base,3.backup_20251018_191934,True,22,10496,5.341151,False,grains_results_3.backup_20251018_191934.json
grains,cpp_grains_Exercism (cmccandless),cpp,grains.cpp,base,3.backup_20251018_191934,True,42,10496,2.714348,False,grains_results_3.backup_20251018_191934.json
grains,cpp_grains_Exercism (thefullarcticfox),cpp,grains.cpp,base,3.backup_20251018_191934,True,56,10496,2.143044,False,grains_results_3.backup_20251018_191934.json
grains,c_grains_Exercism (m3g4d1v3r),c,grains.c,base,3.backup_20251018_191934,True,9.0,3456,10.0,False,grains_results_3.backup_20251018_191934.json
grains,c_grains_Exercism (ThomasZumsteg),c,grains.c,base,3.backup_20251018_191934,True,2.0,3072,270.0,False,grains_results_3.backup_20251018_191934.json
grains,c_grains_Exercism (HeitorMP),c,grains.c,base,3.backup_20251018_191934,True,0.0,3456,20.0,False,grains_results_3.backup_20251018_191934.json
matching_brackets,c_matching_brackets_Exercism (paddydoyle),c,matching_brackets.c,v4,1,False,,,,,matching_brackets_results_v4_1.json
matching_brackets,c_matching_brackets_Exercism (m3g4d1v3r),c,matching_brackets.c,v4,1,False,,,,,matching_brackets_results_v4_1.json
matching_brackets,cpp_matching_brackets_Exercism (thefullarcticfox),cpp,matching_brackets.cpp,v4,1,False,,,,,matching_brackets_results_v4_1.json
secret_handshake,c_secret_handshake_Exercism (m3g4d1v3r),c,secret_handshake.c,base,3.backup_20251019_095631,True,,,,,secret_handshake_results_3.backup_20251019_095631.json
secret_handshake,cpp_secret_handshake_Exercism (thefullarcticfox),cpp,secret_handshake.cpp,base,3.backup_20251019_095631,True,16.0,3840,0.0,True,secret_handshake_results_3.backup_20251019_095631.json
food_chain,cpp_food_chain_Exercism (johnngugi),cpp,food_chain.cpp,v1,3.backup,False,,,,,food_chain_results_v1_3.backup_20251018_175636.json
food_chain,cpp_food_chain_Exercism (cmccandless),cpp,food_chain.cpp,v1,3.backup,False,,,,,food_chain_results_v1_3.backup_20251018_175636.json
food_chain,cpp_food_chain_Exercism (MaxyMoos),cpp,food_chain.cpp,v1,3.backup,False,,,,,food_chain_results_v1_3.backup_20251018_175636.json
food_chain,cpp_food_chain_Exercism (thefullarcticfox),cpp,food_chain.cpp,v1,3.backup,False,,,,,food_chain_results_v1_3.backup_20251018_175636.json
hello_world,c_hello_world_Exercism (HeitorMP),c,hello_world.c,v2,3,False,,,,,hello_world_results_v2_3.json
hello_world,c_hello_world_Exercism (ThomasZumsteg),c,hello_world.c,v2,3,False,,,,,hello_world_results_v2_3.json
hello_world,c_hello_world_Exercism (chriswilding),c,hello_world.c,v2,3,False,,,,,hello_world_results_v2_3.json
hello_world,c_hello_world_Exercism (paddydoyle),c,hello_world.c,v2,3,False,,,,,hello_world_results_v2_3.json
hello_world,c_hello_world_Exercism (m3g4d1v3r),c,hello_world.c,v2,3,False,,,,,hello_world_results_v2_3.json
hello_world,c_hello_world_Exercism (attilahorvath),c,hello_world.c,v2,3,False,,,,,hello_world_results_v2_3.json
hello_world,c_hello_world_Exercism (vlzware),c,hello_world.c,v2,3,False,,,,,hello_world_results_v2_3.json
hello_world,cpp_hello_world_Exercism (johnngugi),cpp,hello_world.cpp,v2,3,False,,,,,hello_world_results_v2_3.json
hello_world,cpp_hello_world_Exercism (blogscot),cpp,hello_world.cpp,v2,3,False,,,,,hello_world_results_v2_3.json
hello_world,cpp_hello_world_Exercism (thefullarcticfox),cpp,hello_world.cpp,v2,3,False,,,,,hello_world_results_v2_3.json
robot_simulator,c_robot_simulator_Exercism (ThomasZumsteg),c,robot_simulator.c,v4,4.backup,False,,,,,robot_simulator_results_v4_4.backup_20251019_081657.json
robot_simulator,c_robot_simulator_Exercism (m3g4d1v3r),c,robot_simulator.c,v4,4.backup,False,,,,,robot_simulator_results_v4_4.backup_20251019_081657.json
robot_simulator,c_robot_simulator_Exercism (vlzware),c,robot_simulator.c,v4,4.backup,False,,,,,robot_simulator_results_v4_4.backup_20251019_081657.json
robot_simulator,cpp_robot_simulator_Exercism (thefullarcticfox),cpp,robot_simulator.cpp,v4,4.backup,False,,,,,robot_simulator_results_v4_4.backup_20251019_081657.json
sum_of_multiples,c_sum_of_multiples_Exercism (HeitorMP),c,sum_of_multiples.c,base,4.backup_20251019_125111,True,,,,,sum_of_multiples_results_4.backup_20251019_125111.json
sum_of_multiples,c_sum_of_multiples_Exercism (vlzware),c,sum_of_multiples.c,base,4.backup_20251019_125111,True,,,,,sum_of_multiples_results_4.backup_20251019_125111.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (johnngugi),cpp,sum_of_multiples.cpp,base,4.backup_20251019_125111,True,14.0,3968,0.0,True,sum_of_multiples_results_4.backup_20251019_125111.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (cmccandless),cpp,sum_of_multiples.cpp,base,4.backup_20251019_125111,True,0.0,4096,0.0,True,sum_of_multiples_results_4.backup_20251019_125111.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (MaxyMoos),cpp,sum_of_multiples.cpp,base,4.backup_20251019_125111,True,100.0,4096,0.0,True,sum_of_multiples_results_4.backup_20251019_125111.json
sum_of_multiples,cpp_sum_of_multiples_Exercism (thefullarcticfox),cpp,sum_of_multiples.cpp,base,4.backup_20251019_125111,True,50.0,4096,0.0,True,sum_of_multiples_results_4.backup_20251019_125111.json
phone_number,c_phone_number_Exercism (HeitorMP),c,phone_number.c,v4,3.backup,False,,,,,phone_number_results_v4_3.backup_20251019_033256.json
phone_number,c_phone_number_Exercism (ThomasZumsteg),c,phone_number.c,v4,3.backup,False,,,,,phone_number_results_v4_3.backup_20251019_033256.json
phone_number,c_phone_number_Exercism (m3g4d1v3r),c,phone_number.c,v4,3.backup,False,,,,,phone_number_results_v4_3.backup_20251019_033256.json
phone_number,c_phone_number_Exercism (attilahorvath),c,phone_number.c,v4,3.backup,False,,,,,phone_number_results_v4_3.backup_20251019_033256.json
phone_number,c_phone_number_Exercism (vlzware),c,phone_number.c,v4,3.backup,False,,,,,phone_number_results_v4_3.backup_20251019_033256.json
phone_number,cpp_phone_number_Exercism (johnngugi),cpp,phone_number.cpp,v4,3.backup,False,,,,,phone_number_results_v4_3.backup_20251019_033256.json
phone_number,cpp_phone_number_Exercism (cmccandless),cpp,phone_number.cpp,v4,3.backup,False,,,,,phone_number_results_v4_3.backup_20251019_033256.json
phone_number,cpp_phone_number_Exercism (thefullarcticfox),cpp,phone_number.cpp,v4,3.backup,False,,,,,phone_number_results_v4_3.backup_20251019_033256.json
high_scores,c_high_scores_Exercism (m3g4d1v3r),c,high_scores.c,v4,4,False,,,,,high_scores_results_v4_4.json
atbash_cipher,c_atbash_cipher_Exercism (ThomasZumsteg),c,atbash_cipher.c,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,c_atbash_cipher_Exercism (ThomasZumsteg),c,atbash_cipher.c,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,c_atbash_cipher_Exercism (ThomasZumsteg),c,atbash_cipher.c,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,c_atbash_cipher_Exercism (m3g4d1v3r),c,atbash_cipher.c,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,c_atbash_cipher_Exercism (m3g4d1v3r),c,atbash_cipher.c,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,c_atbash_cipher_Exercism (vlzware),c,atbash_cipher.c,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,c_atbash_cipher_Exercism (vlzware),c,atbash_cipher.c,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,c_atbash_cipher_Exercism (vlzware),c,atbash_cipher.c,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,c_atbash_cipher_Exercism (m3g4d1v3r),c,atbash_cipher.c,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,cpp_atbash_cipher_Exercism (johnngugi),cpp,atbash_cipher.cpp,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,cpp_atbash_cipher_Exercism (johnngugi),cpp,atbash_cipher.cpp,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,cpp_atbash_cipher_Exercism (johnngugi),cpp,atbash_cipher.cpp,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,cpp_atbash_cipher_Exercism (blogscot),cpp,atbash_cipher.cpp,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,cpp_atbash_cipher_Exercism (blogscot),cpp,atbash_cipher.cpp,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,cpp_atbash_cipher_Exercism (blogscot),cpp,atbash_cipher.cpp,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,cpp_atbash_cipher_Exercism (thefullarcticfox),cpp,atbash_cipher.cpp,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,cpp_atbash_cipher_Exercism (thefullarcticfox),cpp,atbash_cipher.cpp,v3,2,False,,,,,atbash_cipher_results_v3_2.json
atbash_cipher,cpp_atbash_cipher_Exercism (thefullarcticfox),cpp,atbash_cipher.cpp,v3,2,False,,,,,atbash_cipher_results_v3_2.json
grade_school,c_grade_school_Exercism (m3g4d1v3r),c,grade_school.c,v2,1,False,,,,,grade_school_results_v2_1.json
grade_school,cpp_grade_school_Exercism (johnngugi),cpp,grade_school.cpp,v2,1,False,,,,,grade_school_results_v2_1.json
grade_school,cpp_grade_school_Exercism (blogscot),cpp,grade_school.cpp,v2,1,False,,,,,grade_school_results_v2_1.json
grade_school,cpp_grade_school_Exercism (thefullarcticfox),cpp,grade_school.cpp,v2,1,False,,,,,grade_school_results_v2_1.json
perfect_numbers,c_perfect_numbers_Exercism (ThomasZumsteg),c,perfect_numbers.c,base,1,True,1.0,3456,0.0,False,perfect_numbers_results_1.json
perfect_numbers,c_perfect_numbers_Exercism (chriswilding),c,perfect_numbers.c,base,1,True,0.0,3456,0.0,False,perfect_numbers_results_1.json
perfect_numbers,c_perfect_numbers_Exercism (m3g4d1v3r),c,perfect_numbers.c,base,1,True,16.0,3456,0.0,False,perfect_numbers_results_1.json
perfect_numbers,c_perfect_numbers_Exercism (leleah),c,perfect_numbers.c,base,1,True,1.0,3328,0.0,False,perfect_numbers_results_1.json
list_ops,c_list_ops_Exercism (m3g4d1v3r),c,list_ops.c,v2,3,False,,,,,list_ops_results_v2_3.json
food_chain,cpp_food_chain_Exercism (johnngugi),cpp,food_chain.cpp,v3,3.backup,False,,,,,food_chain_results_v3_3.backup_20251018_180741.json
food_chain,cpp_food_chain_Exercism (cmccandless),cpp,food_chain.cpp,v3,3.backup,False,,,,,food_chain_results_v3_3.backup_20251018_180741.json
food_chain,cpp_food_chain_Exercism (MaxyMoos),cpp,food_chain.cpp,v3,3.backup,False,,,,,food_chain_results_v3_3.backup_20251018_180741.json
food_chain,cpp_food_chain_Exercism (thefullarcticfox),cpp,food_chain.cpp,v3,3.backup,False,,,,,food_chain_results_v3_3.backup_20251018_180741.json
wordy,c_wordy_Exercism (HeitorMP),c,wordy.c,base,5,True,,,,,wordy_results_5.json
grains,cpp_grains_Exercism (MaxyMoos),cpp,grains.cpp,base,1,True,40,10496,3.545198,False,grains_results_1.json
grains,cpp_grains_Exercism (cmccandless),cpp,grains.cpp,base,1,True,81,10240,1.574449,False,grains_results_1.json
grains,cpp_grains_Exercism (johnngugi),cpp,grains.cpp,base,1,True,81,10496,1.498656,False,grains_results_1.json
grains,cpp_grains_Exercism (thefullarcticfox),cpp,grains.cpp,base,1,True,53,10496,2.087584,False,grains_results_1.json
grains,c_grains_Exercism (ThomasZumsteg),c,grains.c,base,1,True,3.0,3456,30.0,False,grains_results_1.json
rotational_cipher,c_rotational_cipher_Exercism (m3g4d1v3r),c,rotational_cipher.c,base,5.backup_20251019_083630,True,9.0,3456,10.0,False,rotational_cipher_results_5.backup_20251019_083630.json
crypto_square,cpp_crypto_square_Exercism (johnngugi),cpp,crypto_square.cpp,v2,3.backup,False,,,,,crypto_square_results_v2_3.backup_20251018_163800.json
crypto_square,cpp_crypto_square_Exercism (MaxyMoos),cpp,crypto_square.cpp,v2,3.backup,False,,,,,crypto_square_results_v2_3.backup_20251018_163800.json
crypto_square,cpp_crypto_square_Exercism (thefullarcticfox),cpp,crypto_square.cpp,v2,3.backup,False,,,,,crypto_square_results_v2_3.backup_20251018_163800.json
palindrome_products,c_palindrome_products_Exercism (ThomasZumsteg),c,palindrome_products.c,v2,2,False,,,,,palindrome_products_results_v2_2.json
palindrome_products,c_palindrome_products_Exercism (vlzware),c,palindrome_products.c,v2,2,False,,,,,palindrome_products_results_v2_2.json
