entry_id,cluster_name,language,filename,root_cause,severity,should_remove,execution_time_ms,cpu_usage,ram_usage,error_message,code_file_path,test_file_path,log_path
hashtagGenerator_111,hashtag_generator.test.js,javascript,hashtagGenerator.test.js.js,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (HeitorMP),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (ThomasZumsteg),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (chriswilding),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (paddydoyle),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (m3g4d1v3r),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (attilahorvath),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (vlzware),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
cpp_hello_world_Exercism (johnngugi),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,25.0,4096.0,,,,
cpp_hello_world_Exercism (blogscot),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,25.0,4096.0,,,,
cpp_hello_world_Exercism (thefullarcticfox),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,12.0,4096.0,,,,
c_hello_world_Exercism (HeitorMP),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (ThomasZumsteg),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (chriswilding),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (paddydoyle),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (m3g4d1v3r),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (attilahorvath),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (vlzware),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
cpp_hello_world_Exercism (johnngugi),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,33.0,4096.0,,,,
cpp_hello_world_Exercism (blogscot),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,3.0,4096.0,,,,
cpp_hello_world_Exercism (thefullarcticfox),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,25.0,4096.0,,,,
c_hello_world_Exercism (HeitorMP),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (ThomasZumsteg),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (chriswilding),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (paddydoyle),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (m3g4d1v3r),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (attilahorvath),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (vlzware),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
cpp_hello_world_Exercism (johnngugi),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,50.0,4096.0,,,,
cpp_hello_world_Exercism (blogscot),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,5.0,4096.0,,,,
cpp_hello_world_Exercism (thefullarcticfox),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,100.0,4096.0,,,,
c_hello_world_Exercism (HeitorMP),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (ThomasZumsteg),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (chriswilding),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (paddydoyle),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (m3g4d1v3r),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (attilahorvath),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (vlzware),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
cpp_hello_world_Exercism (johnngugi),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,16.0,4096.0,,,,
cpp_hello_world_Exercism (blogscot),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,33.0,4096.0,,,,
cpp_hello_world_Exercism (thefullarcticfox),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,33.0,3968.0,,,,
c_hello_world_Exercism (HeitorMP),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (ThomasZumsteg),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (chriswilding),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (paddydoyle),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (m3g4d1v3r),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (attilahorvath),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
c_hello_world_Exercism (vlzware),hello_world,c,hello_world.c,unknown,critical,NO,,,,,,,
cpp_hello_world_Exercism (johnngugi),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,100.0,4096.0,,,,
cpp_hello_world_Exercism (blogscot),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,40.0,3968.0,,,,
cpp_hello_world_Exercism (thefullarcticfox),hello_world,cpp,hello_world.cpp,metrics_collection_failure,medium,NO,,50.0,4096.0,,,,
c_hello_world_Exercism (HeitorMP),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (ThomasZumsteg),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (chriswilding),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (paddydoyle),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (m3g4d1v3r),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (attilahorvath),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (vlzware),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (HeitorMP),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (ThomasZumsteg),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (chriswilding),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (paddydoyle),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (m3g4d1v3r),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (attilahorvath),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (vlzware),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (HeitorMP),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (ThomasZumsteg),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (chriswilding),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (paddydoyle),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (m3g4d1v3r),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (attilahorvath),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (vlzware),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (HeitorMP),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (ThomasZumsteg),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (chriswilding),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (paddydoyle),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (m3g4d1v3r),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (attilahorvath),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (vlzware),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (HeitorMP),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (ThomasZumsteg),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (chriswilding),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (paddydoyle),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (m3g4d1v3r),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (attilahorvath),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
c_hello_world_Exercism (vlzware),hello_world,c,hello_world.c,metrics_collection_failure,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg,hexadecimal,java,hexadecimal.java,unknown,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg_ThomasZumsteg,hexadecimal,java,hexadecimal.java,unknown,critical,NO,,,,,,,
cpp_hexadecimal_Exercism (johnngugi),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,50.0,4096.0,,,,
cpp_hexadecimal_Exercism (cmccandless),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,high,NO,,,4096.0,,,,
cpp_hexadecimal_Exercism (MaxyMoos),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,20.0,4096.0,,,,
cpp_hexadecimal_Exercism (thefullarcticfox),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,100.0,3968.0,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg,hexadecimal,java,hexadecimal.java,unknown,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg_ThomasZumsteg,hexadecimal,java,hexadecimal.java,unknown,critical,NO,,,,,,,
cpp_hexadecimal_Exercism (johnngugi),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,33.0,4096.0,,,,
cpp_hexadecimal_Exercism (cmccandless),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,high,NO,,,4096.0,,,,
cpp_hexadecimal_Exercism (MaxyMoos),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,25.0,4096.0,,,,
cpp_hexadecimal_Exercism (thefullarcticfox),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,high,NO,,,3968.0,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg,hexadecimal,java,hexadecimal.java,unknown,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg_ThomasZumsteg,hexadecimal,java,hexadecimal.java,unknown,critical,NO,,,,,,,
cpp_hexadecimal_Exercism (johnngugi),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,high,NO,,,4096.0,,,,
cpp_hexadecimal_Exercism (cmccandless),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,25.0,4096.0,,,,
cpp_hexadecimal_Exercism (MaxyMoos),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,33.0,4096.0,,,,
cpp_hexadecimal_Exercism (thefullarcticfox),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,50.0,3968.0,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg,hexadecimal,java,hexadecimal.java,unknown,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg_ThomasZumsteg,hexadecimal,java,hexadecimal.java,unknown,critical,NO,,,,,,,
cpp_hexadecimal_Exercism (johnngugi),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,100.0,4096.0,,,,
cpp_hexadecimal_Exercism (cmccandless),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,100.0,4096.0,,,,
cpp_hexadecimal_Exercism (MaxyMoos),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,50.0,4096.0,,,,
cpp_hexadecimal_Exercism (thefullarcticfox),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,100.0,3968.0,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg,hexadecimal,java,hexadecimal.java,unknown,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg_ThomasZumsteg,hexadecimal,java,hexadecimal.java,unknown,critical,NO,,,,,,,
cpp_hexadecimal_Exercism (johnngugi),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,12.0,4096.0,,,,
cpp_hexadecimal_Exercism (cmccandless),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,25.0,4096.0,,,,
cpp_hexadecimal_Exercism (MaxyMoos),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,medium,NO,,33.0,4096.0,,,,
cpp_hexadecimal_Exercism (thefullarcticfox),hexadecimal,cpp,hexadecimal.cpp,metrics_collection_failure,high,NO,,,3968.0,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg,hexadecimal,java,hexadecimal.java,metrics_collection_failure,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg_ThomasZumsteg,hexadecimal,java,hexadecimal.java,metrics_collection_failure,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg,hexadecimal,java,hexadecimal.java,metrics_collection_failure,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg_ThomasZumsteg,hexadecimal,java,hexadecimal.java,metrics_collection_failure,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg,hexadecimal,java,hexadecimal.java,metrics_collection_failure,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg_ThomasZumsteg,hexadecimal,java,hexadecimal.java,metrics_collection_failure,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg,hexadecimal,java,hexadecimal.java,metrics_collection_failure,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg_ThomasZumsteg,hexadecimal,java,hexadecimal.java,metrics_collection_failure,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg,hexadecimal,java,hexadecimal.java,metrics_collection_failure,critical,NO,,,,,,,
Java_hexadecimal_exercism-java-ThomasZumsteg_ThomasZumsteg,hexadecimal,java,hexadecimal.java,metrics_collection_failure,critical,NO,,,,,,,
c_high_scores_Exercism (m3g4d1v3r),high_scores,c,high_scores.c,unknown,critical,NO,,,,,,,
c_high_scores_Exercism (m3g4d1v3r),high_scores,c,high_scores.c,unknown,critical,NO,,,,,,,
c_high_scores_Exercism (m3g4d1v3r),high_scores,c,high_scores.c,unknown,critical,NO,,,,,,,
c_high_scores_Exercism (m3g4d1v3r),high_scores,c,high_scores.c,unknown,critical,NO,,,,,,,
c_high_scores_Exercism (m3g4d1v3r),high_scores,c,high_scores.c,unknown,critical,NO,,,,,,,
c_high_scores_Exercism (m3g4d1v3r),high_scores,c,high_scores.c,metrics_collection_failure,critical,NO,,,,,,,
c_high_scores_Exercism (m3g4d1v3r),high_scores,c,high_scores.c,metrics_collection_failure,critical,NO,,,,,,,
c_high_scores_Exercism (m3g4d1v3r),high_scores,c,high_scores.c,metrics_collection_failure,critical,NO,,,,,,,
c_high_scores_Exercism (m3g4d1v3r),high_scores,c,high_scores.c,metrics_collection_failure,critical,NO,,,,,,,
c_high_scores_Exercism (m3g4d1v3r),high_scores,c,high_scores.c,metrics_collection_failure,critical,NO,,,,,,,
javascript_house_exercism-javascript-ThomasZumsteg_ThomasZumsteg,house,javascript,house.js,unknown,critical,NO,,,,,,,
Java_house_exercism-java-blogscot_blogscot,house,java,house.java,unknown,critical,NO,,,,,,,
javascript_house_exercism-javascript-ThomasZumsteg_ThomasZumsteg,house,javascript,house.js,unknown,critical,NO,,,,,,,
Java_house_exercism-java-blogscot_blogscot,house,java,house.java,unknown,critical,NO,,,,,,,
javascript_house_exercism-javascript-ThomasZumsteg_ThomasZumsteg,house,javascript,house.js,unknown,critical,NO,,,,,,,
Java_house_exercism-java-blogscot_blogscot,house,java,house.java,unknown,critical,NO,,,,,,,
javascript_house_exercism-javascript-ThomasZumsteg_ThomasZumsteg,house,javascript,house.js,unknown,critical,NO,,,,,,,
Java_house_exercism-java-blogscot_blogscot,house,java,house.java,unknown,critical,NO,,,,,,,
javascript_house_exercism-javascript-ThomasZumsteg_ThomasZumsteg,house,javascript,house.js,unknown,critical,NO,,,,,,,
Java_house_exercism-java-blogscot_blogscot,house,java,house.java,unknown,critical,NO,,,,,,,
javascript_house_exercism-javascript-ThomasZumsteg_ThomasZumsteg,house,javascript,house.js,metrics_collection_failure,critical,NO,,,,,,,
Java_house_exercism-java-blogscot_blogscot,house,java,house.java,metrics_collection_failure,critical,NO,,,,,,,
javascript_house_exercism-javascript-ThomasZumsteg_ThomasZumsteg,house,javascript,house.js,metrics_collection_failure,critical,NO,,,,,,,
Java_house_exercism-java-blogscot_blogscot,house,java,house.java,metrics_collection_failure,critical,NO,,,,,,,
javascript_house_exercism-javascript-ThomasZumsteg_ThomasZumsteg,house,javascript,house.js,metrics_collection_failure,critical,NO,,,,,,,
Java_house_exercism-java-blogscot_blogscot,house,java,house.java,metrics_collection_failure,critical,NO,,,,,,,
javascript_house_exercism-javascript-ThomasZumsteg_ThomasZumsteg,house,javascript,house.js,metrics_collection_failure,critical,NO,,,,,,,
Java_house_exercism-java-blogscot_blogscot,house,java,house.java,metrics_collection_failure,critical,NO,,,,,,,
javascript_house_exercism-javascript-ThomasZumsteg_ThomasZumsteg,house,javascript,house.js,metrics_collection_failure,critical,NO,,,,,,,
Java_house_exercism-java-blogscot_blogscot,house,java,house.java,metrics_collection_failure,critical,NO,,,,,,,
humanReadableNumbers_112,human_readable_numbers.test.js,javascript,humanReadableNumbers.test.js.js,unknown,critical,NO,,,,,,,
humanReadableNumbers_112,human_readable_numbers.test.js,javascript,humanReadableNumbers.test.js.js,unknown,critical,NO,,,,,,,
humanReadableNumbers_112,human_readable_numbers.test.js,javascript,humanReadableNumbers.test.js.js,unknown,critical,NO,,,,,,,
humanReadableNumbers_112,human_readable_numbers.test.js,javascript,humanReadableNumbers.test.js.js,unknown,critical,NO,,,,,,,
humanReadableNumbers_112,human_readable_numbers.test.js,javascript,humanReadableNumbers.test.js.js,unknown,critical,NO,,,,,,,
humanReadableNumbers_112,human_readable_numbers.test.js,javascript,humanReadableNumbers.test.js.js,metrics_collection_failure,critical,NO,,,,,,,
humanReadableNumbers_112,human_readable_numbers.test.js,javascript,humanReadableNumbers.test.js.js,metrics_collection_failure,critical,NO,,,,,,,
humanReadableNumbers_112,human_readable_numbers.test.js,javascript,humanReadableNumbers.test.js.js,metrics_collection_failure,critical,NO,,,,,,,
humanReadableNumbers_112,human_readable_numbers.test.js,javascript,humanReadableNumbers.test.js.js,metrics_collection_failure,critical,NO,,,,,,,
humanReadableNumbers_112,human_readable_numbers.test.js,javascript,humanReadableNumbers.test.js.js,metrics_collection_failure,critical,NO,,,,,,,
cpp_isogram_Exercism (thefullarcticfox),isogram,cpp,isogram.cpp,metrics_collection_failure,medium,NO,,11.0,3968.0,,,,
c_isogram_Exercism (attilahorvath),isogram,c,isogram.c,docker_error,high,NO,,,1152.0,Docker exit code: 126,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (attilahorvath)_1759793936.log
c_isogram_Exercism (m3g4d1v3r),isogram,c,isogram.c,docker_error,high,NO,,25.0,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (m3g4d1v3r)_1759793936.log
c_isogram_Exercism (vlzware),isogram,c,isogram.c,docker_error,high,NO,,25.0,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (vlzware)_1759793938.log
cpp_isogram_Exercism (thefullarcticfox),isogram,cpp,isogram.cpp,metrics_collection_failure,medium,NO,,10.0,4096.0,,,,
c_isogram_Exercism (HeitorMP),isogram,c,isogram.c,docker_error,high,NO,20.0,,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (HeitorMP)_1759794020.log
c_isogram_Exercism (attilahorvath),isogram,c,isogram.c,docker_error,high,NO,10.0,,1152.0,Docker exit code: 126,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (attilahorvath)_1759794022.log
cpp_isogram_Exercism (thefullarcticfox),isogram,cpp,isogram.cpp,metrics_collection_failure,medium,NO,,12.0,3968.0,,,,
c_isogram_Exercism (m3g4d1v3r),isogram,c,isogram.c,docker_error,high,NO,100.0,,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (m3g4d1v3r)_1759794100.log
c_isogram_Exercism (paddydoyle),isogram,c,isogram.c,docker_error,high,NO,,20.0,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (paddydoyle)_1759794100.log
c_isogram_Exercism (attilahorvath),isogram,c,isogram.c,docker_error,high,NO,,37.0,1152.0,Docker exit code: 126,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (attilahorvath)_1759794101.log
cpp_isogram_Exercism (thefullarcticfox),isogram,cpp,isogram.cpp,metrics_collection_failure,medium,NO,,20.0,4096.0,,,,
c_isogram_Exercism (attilahorvath),isogram,c,isogram.c,docker_error,high,NO,,,1152.0,Docker exit code: 126,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (attilahorvath)_1759794172.log
cpp_isogram_Exercism (thefullarcticfox),isogram,cpp,isogram.cpp,metrics_collection_failure,medium,NO,,33.0,3968.0,,,,
c_isogram_Exercism (HeitorMP),isogram,c,isogram.c,docker_error,high,NO,,,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (HeitorMP)_1759794255.log
c_isogram_Exercism (attilahorvath),isogram,c,isogram.c,docker_error,high,NO,,11.0,1152.0,Docker exit code: 126,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (attilahorvath)_1759794256.log
c_isogram_Exercism (vlzware),isogram,c,isogram.c,docker_error,high,NO,,12.0,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (vlzware)_1759794256.log
c_isogram_Exercism (m3g4d1v3r),isogram,c,isogram.c,docker_error,high,NO,,12.0,3456.0,Docker exit code: 255,,,/Users/piccoletto/Desktop/Everything/pisa/tesi/Sustainable-Code-Refactoring-with-LLMs/src/logs/test_runner_c_persistent_c_isogram_Exercism (m3g4d1v3r)_1759794257.log
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,unknown,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg_ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,unknown,critical,NO,,,,,,,
c_kindergarten_garden_Exercism (m3g4d1v3r),kindergarten_garden,c,kindergarten_garden.c,unknown,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,unknown,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg_ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,unknown,critical,NO,,,,,,,
c_kindergarten_garden_Exercism (m3g4d1v3r),kindergarten_garden,c,kindergarten_garden.c,unknown,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,unknown,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg_ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,unknown,critical,NO,,,,,,,
c_kindergarten_garden_Exercism (m3g4d1v3r),kindergarten_garden,c,kindergarten_garden.c,unknown,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,unknown,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg_ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,unknown,critical,NO,,,,,,,
c_kindergarten_garden_Exercism (m3g4d1v3r),kindergarten_garden,c,kindergarten_garden.c,unknown,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,unknown,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg_ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,unknown,critical,NO,,,,,,,
c_kindergarten_garden_Exercism (m3g4d1v3r),kindergarten_garden,c,kindergarten_garden.c,unknown,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,metrics_collection_failure,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg_ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,metrics_collection_failure,critical,NO,,,,,,,
c_kindergarten_garden_Exercism (m3g4d1v3r),kindergarten_garden,c,kindergarten_garden.c,metrics_collection_failure,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,metrics_collection_failure,critical,NO,,,,,,,
javascript_kindergarten-garden_exercism-javascript-ThomasZumsteg_ThomasZumsteg,kindergarten_garden,javascript,kindergarten-garden.js,metrics_collection_failure,critical,NO,,,,,,,
