entry_id,language,llm_pair,average_similarity,has_baseline,success_rate_delta_diff,exec_time_delta_diff,cpu_delta_diff,ram_delta_diff
cpp_rna_transcription_Exercism (johnngugi),cpp,openAI_vs_claude,35.05758004733859,True,0.0,0.0,0.0,0.0
cpp_rna_transcription_Exercism (johnngugi),cpp,openAI_vs_gemini,63.03850038439114,True,0.0,0.0,0.0,0.0
cpp_rna_transcription_Exercism (johnngugi),cpp,claude_vs_gemini,37.88412010471307,True,0.0,0.0,0.0,0.0
cpp_rna_transcription_Exercism (MaxyMoos),cpp,openAI_vs_claude,92.38384049556858,True,0.0,0.0,0.0,0.0
cpp_rna_transcription_Exercism (MaxyMoos),cpp,openAI_vs_gemini,82.72515192948816,True,0.0,0.0,0.0,0.0
cpp_rna_transcription_Exercism (MaxyMoos),cpp,claude_vs_gemini,83.22055973684154,True,0.0,0.0,0.0,0.0
cpp_rna_transcription_Exercism (thefullarcticfox),cpp,openAI_vs_claude,64.856911865623,True,0.0,0.0,0.0,0.0
cpp_rna_transcription_Exercism (thefullarcticfox),cpp,openAI_vs_gemini,79.20596867873196,True,0.0,0.0,0.0,0.0
cpp_rna_transcription_Exercism (thefullarcticfox),cpp,claude_vs_gemini,57.50047515382032,True,0.0,0.0,0.0,0.0
go_rna_transcription_Exercism (go_rootulp),go,openAI_vs_claude,56.29484763989565,True,0.0,0.0,0.0,0.0
go_rna_transcription_Exercism (go_rootulp),go,openAI_vs_gemini,63.64138599715331,True,0.0,0.0,0.0,0.0
go_rna_transcription_Exercism (go_rootulp),go,claude_vs_gemini,79.67883708214151,True,0.0,0.0,0.0,0.0
go_rna_transcription_Exercism (go_ThomasZumsteg),go,openAI_vs_claude,76.39401487869142,True,0.0,0.0,0.0,0.0
go_rna_transcription_Exercism (go_ThomasZumsteg),go,openAI_vs_gemini,71.72912532792785,True,0.0,0.0,0.0,0.0
go_rna_transcription_Exercism (go_ThomasZumsteg),go,claude_vs_gemini,59.777341467195185,True,0.0,0.0,0.0,0.0
go_rna_transcription_Exercism (go_drapala),go,openAI_vs_claude,51.63010825327788,True,0.0,0.0,0.0,0.0
go_rna_transcription_Exercism (go_drapala),go,openAI_vs_gemini,49.10431182968095,True,0.0,0.0,0.0,0.0
go_rna_transcription_Exercism (go_drapala),go,claude_vs_gemini,86.37040465406577,True,0.0,0.0,0.0,0.0
javascript_list-ops_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_claude,84.92321711082512,True,0.0,0.0,0.0,0.0
javascript_list-ops_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_gemini,72.62299176418193,True,0.0,0.0,0.0,0.0
javascript_list-ops_exercism-javascript-ffflorian_ffflorian,javascript,claude_vs_gemini,80.8326285048767,True,0.0,0.0,0.0,0.0
go_list_ops_Exercism (go_rootulp),go,openAI_vs_claude,91.94660130561607,True,0.0,0.0,0.0,0.0
go_list_ops_Exercism (go_rootulp),go,openAI_vs_gemini,91.57438572978819,True,0.0,0.0,0.0,0.0
go_list_ops_Exercism (go_rootulp),go,claude_vs_gemini,92.80716661400342,True,0.0,0.0,0.0,0.0
go_list_ops_Exercism (go_drapala),go,openAI_vs_claude,95.69626541886609,True,0.0,0.0,0.0,0.0
go_list_ops_Exercism (go_drapala),go,openAI_vs_gemini,90.47307557204562,True,0.0,0.0,0.0,0.0
go_list_ops_Exercism (go_drapala),go,claude_vs_gemini,93.48636780404446,True,0.0,0.0,0.0,0.0
go_weather_forecast_Exercism (go_thinkverse),go,openAI_vs_claude,73.37489109855106,True,0.0,0.0,0.0,0.0
go_weather_forecast_Exercism (go_thinkverse),go,openAI_vs_gemini,73.36092638591066,True,0.0,0.0,0.0,0.0
go_weather_forecast_Exercism (go_thinkverse),go,claude_vs_gemini,89.14890164751698,True,0.0,0.0,0.0,0.0
go_weather_forecast_Exercism (go_drapala),go,openAI_vs_claude,86.53515460783905,True,0.0,0.0,0.0,0.0
go_weather_forecast_Exercism (go_drapala),go,openAI_vs_gemini,94.4517789074512,True,0.0,0.0,0.0,0.0
go_weather_forecast_Exercism (go_drapala),go,claude_vs_gemini,84.82622268330678,True,0.0,0.0,0.0,0.0
reverse_integer_261,python,openAI_vs_claude,82.21642973475228,True,0.0,0.0,0.0,0.0
reverse_integer_261,python,openAI_vs_gemini,47.49320220979054,True,0.0,0.0,0.0,0.0
reverse_integer_261,python,claude_vs_gemini,58.73282915061398,True,0.0,0.0,0.0,0.0
grade-school_12,python,openAI_vs_claude,54.14422647588859,True,0.0,0.0,0.0,0.0
grade-school_12,python,openAI_vs_gemini,65.9283317481589,True,0.0,0.0,0.0,0.0
grade-school_12,python,claude_vs_gemini,69.44811374627791,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ThomasZumsteg,javascript,openAI_vs_claude,65.0624678537267,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ThomasZumsteg,javascript,openAI_vs_gemini,58.008955550058246,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ThomasZumsteg,javascript,claude_vs_gemini,65.86858049486803,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ffflorian,javascript,openAI_vs_claude,65.75347983231076,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ffflorian,javascript,openAI_vs_gemini,63.69405303193554,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ffflorian,javascript,claude_vs_gemini,59.35279948958721,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-irvingbennett,javascript,openAI_vs_claude,70.48097543936026,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-irvingbennett,javascript,openAI_vs_gemini,70.30873564943191,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-irvingbennett,javascript,claude_vs_gemini,74.69710506828525,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-irvingbennett_irvingbennett,javascript,openAI_vs_claude,70.48097543936026,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-irvingbennett_irvingbennett,javascript,openAI_vs_gemini,70.30873564943191,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-irvingbennett_irvingbennett,javascript,claude_vs_gemini,74.69710506828525,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_claude,65.75347983231076,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_gemini,63.69405303193554,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ffflorian_ffflorian,javascript,claude_vs_gemini,59.35279948958721,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_claude,65.0624678537267,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_gemini,58.008955550058246,True,0.0,0.0,0.0,0.0
javascript_grade-school_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,claude_vs_gemini,65.86858049486803,True,0.0,0.0,0.0,0.0
typescript_grade-school_Exercism-typescript-alemarr,typescript,openAI_vs_claude,65.09378245601158,True,0.0,0.0,0.0,0.0
typescript_grade-school_Exercism-typescript-alemarr,typescript,openAI_vs_gemini,63.90941623670609,True,0.0,0.0,0.0,0.0
typescript_grade-school_Exercism-typescript-alemarr,typescript,claude_vs_gemini,80.18617784225536,True,0.0,0.0,0.0,0.0
typescript_grade-school_Exercism-typescript-alemarr_alemarr,typescript,openAI_vs_claude,65.09378245601158,True,0.0,0.0,0.0,0.0
typescript_grade-school_Exercism-typescript-alemarr_alemarr,typescript,openAI_vs_gemini,63.90941623670609,True,0.0,0.0,0.0,0.0
typescript_grade-school_Exercism-typescript-alemarr_alemarr,typescript,claude_vs_gemini,80.18617784225536,True,0.0,0.0,0.0,0.0
cpp_grade_school_Exercism (johnngugi),cpp,openAI_vs_claude,63.47254668426284,True,0.0,0.0,0.0,0.0
cpp_grade_school_Exercism (johnngugi),cpp,openAI_vs_gemini,76.72110332925948,True,0.0,0.0,0.0,0.0
cpp_grade_school_Exercism (johnngugi),cpp,claude_vs_gemini,65.55545795379727,True,0.0,0.0,0.0,0.0
cpp_grade_school_Exercism (blogscot),cpp,openAI_vs_claude,95.84351648973924,True,0.0,0.0,0.0,0.0
cpp_grade_school_Exercism (blogscot),cpp,openAI_vs_gemini,82.67422864145789,True,0.0,0.0,0.0,0.0
cpp_grade_school_Exercism (blogscot),cpp,claude_vs_gemini,80.52962540263769,True,0.0,0.0,0.0,0.0
cpp_grade_school_Exercism (thefullarcticfox),cpp,openAI_vs_claude,74.43664200269322,True,0.0,0.0,0.0,0.0
cpp_grade_school_Exercism (thefullarcticfox),cpp,openAI_vs_gemini,72.90173264384546,True,0.0,0.0,0.0,0.0
cpp_grade_school_Exercism (thefullarcticfox),cpp,claude_vs_gemini,72.44116992561854,True,0.0,0.0,0.0,0.0
go_grade_school_Exercism (go_rootulp),go,openAI_vs_claude,73.3993010010779,True,0.0,0.0,0.0,0.0
go_grade_school_Exercism (go_rootulp),go,openAI_vs_gemini,64.77230578207298,True,0.0,0.0,0.0,0.0
go_grade_school_Exercism (go_rootulp),go,claude_vs_gemini,80.88711169290825,True,0.0,0.0,0.0,0.0
go_grade_school_Exercism (go_ThomasZumsteg),go,openAI_vs_claude,65.99485552170418,True,0.0,0.0,0.0,0.0
go_grade_school_Exercism (go_ThomasZumsteg),go,openAI_vs_gemini,76.85271910943344,True,0.0,0.0,0.0,0.0
go_grade_school_Exercism (go_ThomasZumsteg),go,claude_vs_gemini,86.50051167954484,True,0.0,0.0,0.0,0.0
go_grade_school_Exercism (go_drapala),go,openAI_vs_claude,70.88418224374468,True,0.0,0.0,0.0,0.0
go_grade_school_Exercism (go_drapala),go,openAI_vs_gemini,77.51794192348187,True,0.0,0.0,0.0,0.0
go_grade_school_Exercism (go_drapala),go,claude_vs_gemini,66.96194857693371,True,0.0,0.0,0.0,0.0
a0094binarytreeinordertraversal_65,python,openAI_vs_claude,54.72091827919261,True,0.0,0.0,0.0,0.0
a0094binarytreeinordertraversal_65,python,openAI_vs_gemini,55.30353312382438,True,0.0,0.0,0.0,0.0
a0094binarytreeinordertraversal_65,python,claude_vs_gemini,80.03650948109035,True,0.0,0.0,0.0,0.0
a0208implementtrieprefixtree_104,python,openAI_vs_claude,58.14610874488105,True,0.0,0.0,0.0,0.0
a0208implementtrieprefixtree_104,python,openAI_vs_gemini,57.571846996267965,True,0.0,0.0,0.0,0.0
a0208implementtrieprefixtree_104,python,claude_vs_gemini,82.41188057065663,True,0.0,0.0,0.0,0.0
javascript_high-score-board_exercism-javascript-PhymasSC_PhymasSC,javascript,openAI_vs_claude,53.6328380885565,True,0.0,0.0,0.0,0.0
javascript_high-score-board_exercism-javascript-PhymasSC_PhymasSC,javascript,openAI_vs_gemini,54.19226908700651,True,0.0,0.0,0.0,0.0
javascript_high-score-board_exercism-javascript-PhymasSC_PhymasSC,javascript,claude_vs_gemini,97.01476123404473,True,0.0,0.0,0.0,0.0
javascript_flatten-array_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_claude,89.46525654512524,True,0.0,0.0,0.0,0.0
javascript_flatten-array_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_gemini,88.27706305632195,True,0.0,0.0,0.0,0.0
javascript_flatten-array_exercism-javascript-ffflorian_ffflorian,javascript,claude_vs_gemini,87.03258716292319,True,0.0,0.0,0.0,0.0
javascript_flatten-array_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_claude,70.60248739410555,True,0.0,0.0,0.0,0.0
javascript_flatten-array_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_gemini,64.29424690899049,True,0.0,0.0,0.0,0.0
javascript_flatten-array_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,claude_vs_gemini,69.96942171857152,True,0.0,0.0,0.0,0.0
typescript_flatten-array_exercism-javascript-samajammin,typescript,openAI_vs_claude,99.27492716750457,True,0.0,0.0,0.0,0.0
typescript_flatten-array_exercism-javascript-samajammin,typescript,openAI_vs_gemini,75.7065453580286,True,0.0,0.0,0.0,0.0
typescript_flatten-array_exercism-javascript-samajammin,typescript,claude_vs_gemini,75.89991073339132,True,0.0,0.0,0.0,0.0
typescript_flatten-array_Exercism-typescript-FilipeCerejo,typescript,openAI_vs_claude,73.83012174171587,True,0.0,0.0,0.0,0.0
typescript_flatten-array_Exercism-typescript-FilipeCerejo,typescript,openAI_vs_gemini,85.02850319456283,True,0.0,0.0,0.0,0.0
typescript_flatten-array_Exercism-typescript-FilipeCerejo,typescript,claude_vs_gemini,77.74307178651001,True,0.0,0.0,0.0,0.0
typescript_flatten-array_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_claude,73.83012174171587,True,0.0,0.0,0.0,0.0
typescript_flatten-array_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_gemini,85.02850319456283,True,0.0,0.0,0.0,0.0
typescript_flatten-array_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,claude_vs_gemini,77.74307178651001,True,0.0,0.0,0.0,0.0
typescript_flatten-array_exercism-javascript-samajammin_samajammin,typescript,openAI_vs_claude,99.27492716750457,True,0.0,0.0,0.0,0.0
typescript_flatten-array_exercism-javascript-samajammin_samajammin,typescript,openAI_vs_gemini,75.7065453580286,True,0.0,0.0,0.0,0.0
typescript_flatten-array_exercism-javascript-samajammin_samajammin,typescript,claude_vs_gemini,75.89991073339132,True,0.0,0.0,0.0,0.0
go_flatten_array_Exercism (go_rootulp),go,openAI_vs_claude,49.10628670857359,True,0.0,0.0,0.0,0.0
go_flatten_array_Exercism (go_rootulp),go,openAI_vs_gemini,60.483086923845605,True,0.0,0.0,0.0,0.0
go_flatten_array_Exercism (go_rootulp),go,claude_vs_gemini,66.68829405463512,True,0.0,0.0,0.0,0.0
go_flatten_array_Exercism (go_drapala),go,openAI_vs_claude,100.0,True,0.0,0.0,0.0,0.0
go_flatten_array_Exercism (go_drapala),go,openAI_vs_gemini,74.07152243650395,True,0.0,0.0,0.0,0.0
go_flatten_array_Exercism (go_drapala),go,claude_vs_gemini,74.07152243650395,True,0.0,0.0,0.0,0.0
minimum_window_substring_171,python,openAI_vs_claude,85.38810307231478,True,0.0,0.0,0.0,0.0
minimum_window_substring_171,python,openAI_vs_gemini,51.77869237280775,True,0.0,0.0,0.0,0.0
minimum_window_substring_171,python,claude_vs_gemini,52.84298201253855,True,0.0,0.0,0.0,0.0
javascript_complex-numbers_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_claude,92.90949618766183,True,0.0,0.0,0.0,0.0
javascript_complex-numbers_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_gemini,86.57738154800194,True,0.0,0.0,0.0,0.0
javascript_complex-numbers_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,claude_vs_gemini,87.26193831208296,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-shybyte,typescript,openAI_vs_claude,87.75811296307916,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-shybyte,typescript,openAI_vs_gemini,86.03494290723009,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-shybyte,typescript,claude_vs_gemini,96.34176451579752,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-FilipeCerejo,typescript,openAI_vs_claude,81.0539187832947,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-FilipeCerejo,typescript,openAI_vs_gemini,78.08977870271497,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-FilipeCerejo,typescript,claude_vs_gemini,95.50665560094042,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-thewanionly_thewanionly,typescript,openAI_vs_claude,74.50830338562302,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-thewanionly_thewanionly,typescript,openAI_vs_gemini,70.93886075022513,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-thewanionly_thewanionly,typescript,claude_vs_gemini,92.5926364620416,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_claude,87.75811296307916,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_gemini,86.03494290723009,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-shybyte_shybyte,typescript,claude_vs_gemini,96.34176451579752,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_claude,81.0539187832947,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_gemini,78.08977870271497,True,0.0,0.0,0.0,0.0
typescript_complex-numbers_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,claude_vs_gemini,95.50665560094042,True,0.0,0.0,0.0,0.0
go_complex_numbers_Exercism (go_rootulp),go,openAI_vs_claude,96.01245710795325,True,0.0,0.0,0.0,0.0
go_complex_numbers_Exercism (go_rootulp),go,openAI_vs_gemini,88.41513682730795,True,0.0,0.0,0.0,0.0
go_complex_numbers_Exercism (go_rootulp),go,claude_vs_gemini,92.00378666737585,True,0.0,0.0,0.0,0.0
a0086partitionlist_60,python,openAI_vs_claude,49.54785520508513,True,0.0,0.0,0.0,0.0
a0086partitionlist_60,python,openAI_vs_gemini,62.6037815871563,True,0.0,0.0,0.0,0.0
a0086partitionlist_60,python,claude_vs_gemini,75.81817891923231,True,0.0,0.0,0.0,0.0
a0061rotatelist_47,python,openAI_vs_claude,58.475283247637506,True,0.0,0.0,0.0,0.0
a0061rotatelist_47,python,openAI_vs_gemini,60.41395213279497,True,0.0,0.0,0.0,0.0
a0061rotatelist_47,python,claude_vs_gemini,92.44532364973384,True,0.0,0.0,0.0,0.0
go_tree_building_Exercism (go_rootulp),go,openAI_vs_claude,65.5257484839897,True,0.0,0.0,0.0,0.0
go_tree_building_Exercism (go_rootulp),go,openAI_vs_gemini,73.54699046219429,True,0.0,0.0,0.0,0.0
go_tree_building_Exercism (go_rootulp),go,claude_vs_gemini,71.1544912553837,True,0.0,0.0,0.0,0.0
go_tree_building_Exercism (go_drapala),go,openAI_vs_claude,56.2845540283294,True,0.0,0.0,0.0,0.0
go_tree_building_Exercism (go_drapala),go,openAI_vs_gemini,75.83617833762793,True,0.0,0.0,0.0,0.0
go_tree_building_Exercism (go_drapala),go,claude_vs_gemini,65.4526953715362,True,0.0,0.0,0.0,0.0
hamming_15,python,openAI_vs_claude,99.02255232219923,True,0.0,0.0,0.0,0.0
hamming_15,python,openAI_vs_gemini,95.1985144436717,True,0.0,0.0,0.0,0.0
hamming_15,python,claude_vs_gemini,94.83646674160123,True,0.0,0.0,0.0,0.0
javascript_hamming_exercism-javascript-programmiri_programmiri,javascript,openAI_vs_claude,95.7652106879439,True,0.0,0.0,0.0,0.0
javascript_hamming_exercism-javascript-programmiri_programmiri,javascript,openAI_vs_gemini,92.54855947362768,True,0.0,0.0,0.0,0.0
javascript_hamming_exercism-javascript-programmiri_programmiri,javascript,claude_vs_gemini,96.59564014530955,True,0.0,0.0,0.0,0.0
Java_hamming_exercism-java-blogscot_blogscot,java,openAI_vs_claude,74.47899866316536,True,0.0,0.0,0.0,0.0
Java_hamming_exercism-java-blogscot_blogscot,java,openAI_vs_gemini,81.93656810651193,True,0.0,0.0,0.0,0.0
Java_hamming_exercism-java-blogscot_blogscot,java,claude_vs_gemini,81.54032390223932,True,0.0,0.0,0.0,0.0
Java_hamming_Exercism (java_rabestro),java,openAI_vs_claude,95.19065438069958,True,0.0,0.0,0.0,0.0
Java_hamming_Exercism (java_rabestro),java,openAI_vs_gemini,96.0188169121781,True,0.0,0.0,0.0,0.0
Java_hamming_Exercism (java_rabestro),java,claude_vs_gemini,98.93988245512645,True,0.0,0.0,0.0,0.0
Java_hamming_Exercism (java_tusktenon),java,openAI_vs_claude,80.56188678403849,True,0.0,0.0,0.0,0.0
Java_hamming_Exercism (java_tusktenon),java,openAI_vs_gemini,81.88992974590462,True,0.0,0.0,0.0,0.0
Java_hamming_Exercism (java_tusktenon),java,claude_vs_gemini,91.47155726380404,True,0.0,0.0,0.0,0.0
cpp_hamming_Exercism (johnngugi),cpp,openAI_vs_claude,71.69345435416949,True,0.0,0.0,0.0,0.0
cpp_hamming_Exercism (johnngugi),cpp,openAI_vs_gemini,66.82460674110865,True,0.0,0.0,0.0,0.0
cpp_hamming_Exercism (johnngugi),cpp,claude_vs_gemini,89.57904197383527,True,0.0,0.0,0.0,0.0
cpp_hamming_Exercism (thefullarcticfox),cpp,openAI_vs_claude,74.23790792899331,True,0.0,0.0,0.0,0.0
cpp_hamming_Exercism (thefullarcticfox),cpp,openAI_vs_gemini,88.72233032522908,True,0.0,0.0,0.0,0.0
cpp_hamming_Exercism (thefullarcticfox),cpp,claude_vs_gemini,69.99384552765126,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_rootulp),go,openAI_vs_claude,93.65402272312245,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_rootulp),go,openAI_vs_gemini,93.65402272312245,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_rootulp),go,claude_vs_gemini,100.0,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_ThomasZumsteg),go,openAI_vs_claude,75.66684199683425,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_ThomasZumsteg),go,openAI_vs_gemini,64.41880948600478,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_ThomasZumsteg),go,claude_vs_gemini,70.65586373466311,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_thinkverse),go,openAI_vs_claude,72.70283818551721,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_thinkverse),go,openAI_vs_gemini,73.37599647427133,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_thinkverse),go,claude_vs_gemini,80.57524096273733,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_drapala),go,openAI_vs_claude,82.31008948591078,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_drapala),go,openAI_vs_gemini,93.31099111453938,True,0.0,0.0,0.0,0.0
go_hamming_Exercism (go_drapala),go,claude_vs_gemini,87.8579246439325,True,0.0,0.0,0.0,0.0
a0144binarytreepreordertraversal_87,python,openAI_vs_claude,55.60420482125261,True,0.0,0.0,0.0,0.0
a0144binarytreepreordertraversal_87,python,openAI_vs_gemini,45.82706968115971,True,0.0,0.0,0.0,0.0
a0144binarytreepreordertraversal_87,python,claude_vs_gemini,82.6303361798369,True,0.0,0.0,0.0,0.0
difference-of-squares_10,python,openAI_vs_claude,91.92220322647887,True,0.0,0.0,0.0,0.0
difference-of-squares_10,python,openAI_vs_gemini,64.42497390024054,True,0.0,0.0,0.0,0.0
difference-of-squares_10,python,claude_vs_gemini,67.57112639827439,True,0.0,0.0,0.0,0.0
javascript_difference-of-squares_exercism-javascript-programmiri,javascript,openAI_vs_claude,67.84143012491798,True,0.0,0.0,0.0,0.0
javascript_difference-of-squares_exercism-javascript-programmiri,javascript,openAI_vs_gemini,83.79770000384292,True,0.0,0.0,0.0,0.0
javascript_difference-of-squares_exercism-javascript-programmiri,javascript,claude_vs_gemini,73.78613402098117,True,0.0,0.0,0.0,0.0
javascript_difference-of-squares_exercism-javascript-programmiri_programmiri,javascript,openAI_vs_claude,67.84143012491798,True,0.0,0.0,0.0,0.0
javascript_difference-of-squares_exercism-javascript-programmiri_programmiri,javascript,openAI_vs_gemini,83.79770000384292,True,0.0,0.0,0.0,0.0
javascript_difference-of-squares_exercism-javascript-programmiri_programmiri,javascript,claude_vs_gemini,73.78613402098117,True,0.0,0.0,0.0,0.0
javascript_difference-of-squares_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_claude,70.55281577840869,True,0.0,0.0,0.0,0.0
javascript_difference-of-squares_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_gemini,77.03315176709606,True,0.0,0.0,0.0,0.0
javascript_difference-of-squares_exercism-javascript-ffflorian_ffflorian,javascript,claude_vs_gemini,69.39028998907365,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-thewanionly,typescript,openAI_vs_claude,75.61818083742644,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-thewanionly,typescript,openAI_vs_gemini,95.62471116869912,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-thewanionly,typescript,claude_vs_gemini,76.44429976236131,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-thewanionly_thewanionly,typescript,openAI_vs_claude,75.61818083742644,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-thewanionly_thewanionly,typescript,openAI_vs_gemini,95.62471116869912,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-thewanionly_thewanionly,typescript,claude_vs_gemini,76.44429976236131,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-chriswilding_chriswilding,typescript,openAI_vs_claude,83.70150513973275,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-chriswilding_chriswilding,typescript,openAI_vs_gemini,89.4101099991853,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-chriswilding_chriswilding,typescript,claude_vs_gemini,84.41187414044623,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_claude,63.24704641086183,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_gemini,64.13547472339333,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,claude_vs_gemini,59.606592091140236,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-alemarr_alemarr,typescript,openAI_vs_claude,73.37288511524412,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-alemarr_alemarr,typescript,openAI_vs_gemini,86.8368102839303,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_Exercism-typescript-alemarr_alemarr,typescript,claude_vs_gemini,72.57820290256649,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_exercism-javascript-samajammin_samajammin,typescript,openAI_vs_claude,71.87379887960986,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_exercism-javascript-samajammin_samajammin,typescript,openAI_vs_gemini,78.02794287428202,True,0.0,0.0,0.0,0.0
typescript_difference-of-squares_exercism-javascript-samajammin_samajammin,typescript,claude_vs_gemini,74.8368200572418,True,0.0,0.0,0.0,0.0
cpp_difference_of_squares_Exercism (MaxyMoos),cpp,openAI_vs_claude,86.84794166177805,True,0.0,0.0,0.0,0.0
cpp_difference_of_squares_Exercism (MaxyMoos),cpp,openAI_vs_gemini,92.2434696008182,True,0.0,0.0,0.0,0.0
cpp_difference_of_squares_Exercism (MaxyMoos),cpp,claude_vs_gemini,86.67140139152829,True,0.0,0.0,0.0,0.0
cpp_difference_of_squares_Exercism (thefullarcticfox),cpp,openAI_vs_claude,83.5047824361937,True,0.0,0.0,0.0,0.0
cpp_difference_of_squares_Exercism (thefullarcticfox),cpp,openAI_vs_gemini,83.53218627176992,True,0.0,0.0,0.0,0.0
